fold,epoch,train_loss_median,val_loss_median,train_loss_mean,val_loss_mean,train_loss_std,val_loss_std
0,0,102.971205,98.46504,104.1733375,95.8553475,9.937801053709956,10.032036792778865
0,1,93.84604,91.95016000000001,92.15151,91.5371925,11.717813173365586,10.291372235142834
0,2,95.55297,87.69816,95.0301425,85.585365,8.867955764555814,8.613355147042006
0,3,92.91283,99.024665,92.6321375,98.07499000000001,8.272541724939725,9.39500151311058
0,4,97.484035,89.97161,97.007285,89.7051475,8.249134469295857,11.078603309301613
0,5,85.79467,98.2944,84.56175250000001,97.072985,9.23682657321868,4.012891667915418
0,6,92.12611,85.604635,90.20165750000001,85.2923425,9.342984497515703,11.969248373044094
0,7,93.718685,99.168285,92.96652750000001,98.1483275,9.702778925661901,9.492357410497073
0,8,96.14466,87.85947999999999,95.4836525,87.7149225,10.876801216144326,11.796659055820372
0,9,83.68231,96.970135,82.342765,99.77850250000002,9.623701525778687,5.540803876480266
1,0,113.213145,85.88808499999999,111.7221675,85.1860225,7.655859111975529,9.905084617095339
1,1,104.395815,111.17059,98.63586749999999,109.6242175,12.866297883941549,4.769836359239044
1,2,111.67385,112.68244,110.53592,111.08635749999999,4.408486740526733,4.653396624420567
1,3,112.436515,111.253015,110.7922725,109.69892,4.843100087094911,4.575907108940256
1,4,108.529965,102.96367000000001,107.7735625,101.709435,4.821505805660585,4.7197861231707305
1,5,93.14857,96.39855499999999,92.2505575,94.64021,12.02427187157995,14.636671650691287
1,6,89.19124,88.300555,93.2841575,87.99762750000001,17.72566978296924,7.291538524812084
1,7,93.38393,96.42604,93.4337875,95.48764,3.731748473198423,5.970294396836725
1,8,91.63513,84.25604,92.05386250000001,83.55277,3.8967181051711646,10.067089730969922
1,9,89.07278500000001,84.837155,87.72553250000001,83.56127000000001,11.579964043049475,10.513090807871396
2,0,102.540025,93.72285,99.7233825,94.1753775,15.810188052435326,7.974607119386431
2,1,88.562805,85.88537,88.7992575,89.41274499999999,10.184804066049518,7.016053715121842
2,2,83.94155,80.44585,85.11691,82.709545,8.270493636044343,8.709884959876051
2,3,75.833245,75.88458,80.4007875,80.6095,9.573856099770815,8.44324563094371
2,4,74.858025,78.20328,79.022735,80.20812000000001,7.933399841343242,7.906438555180833
2,5,76.002715,73.91483,78.54159000000001,79.26742,9.113100860642879,9.407775643216631
2,6,74.335375,74.58678,78.9187925,77.038155,9.255675525471856,7.819845939379175
2,7,75.88685000000001,74.3458,78.247405,79.74102500000001,7.145548574145652,9.698666301934251
2,8,78.80132499999999,70.71815,82.14424749999999,75.7546675,9.033523916286418,9.421265956750123
2,9,71.84823,74.68539,75.1156,76.19344,6.93289142891334,6.488841334190564
3,0,105.56131500000001,77.71889,103.16192,82.2068175,7.228209390260497,8.062574054498276
3,1,84.61458999999999,75.9955,87.10010499999999,80.07021999999999,9.091227803243903,8.47205454706531
3,2,78.81605,75.96046,81.8551875,80.36752,9.347506367864572,8.306520337590225
3,3,75.681935,76.1739,80.1894775,79.2863825,8.008879723130372,8.755118954824013
3,4,75.226535,73.80962,78.6221575,78.151225,8.81138821370213,8.899087839238076
3,5,74.624315,73.02976,78.38615,77.1223275,8.414306566209126,8.92802525201227
3,6,73.154325,72.88948,78.06231,76.422785,9.39262153928018,8.566335633692796
3,7,73.73893000000001,71.49889,76.74946500000001,75.80784750000001,8.18006956044232,8.709162838316825
3,8,71.30192500000001,72.61137,75.58157250000001,75.38396999999999,7.928594089895054,7.530790523075916
3,9,71.989375,70.10177,75.03746,74.6445875,7.716783164172103,7.907664540091389
4,0,110.55607499999999,85.66941,109.07019749999999,85.66941,16.128911016729205,9.759950000000003
4,1,93.13004000000001,99.958855,95.9887075,99.958855,10.04752775984066,10.728544999999997
4,2,95.440855,88.89822000000001,93.2827175,88.89822000000001,12.317553629900246,5.441790000000005
4,3,88.80107,86.308705,87.35187,86.308705,8.348617724066662,10.665975000000003
4,4,84.87236,86.76059000000001,85.2543675,86.76059000000001,9.640046564857393,7.377869999999994
4,5,86.59442000000001,85.28255999999999,85.865655,85.28255999999999,8.45867781820983,10.040230000000001
4,6,84.24756,84.665035,84.6161225,84.665035,9.815022710028169,8.686655000000002
4,7,84.60851,84.04083,84.4063475,84.04083,8.962402339159338,9.593119999999999
4,8,83.638965,84.10527,83.75542,84.10527,9.328166930895371,8.67425
4,9,84.12079,83.39973499999999,84.046605,83.399735,8.937876594128774,9.469285000000006
