fold,epoch,train_loss_median,val_loss_median,train_loss_mean,val_loss_mean,train_loss_std,val_loss_std
0,0,81.939765,76.346335,87.89322999999999,76.3007875,13.013725573171774,0.18004587948283746
0,1,74.57337000000001,72.976135,74.59499749999999,73.00916749999999,1.153802766656305,0.12771996523155554
0,2,73.53582,73.83567,73.54066624999999,73.83699,0.5073818903680312,0.34388399940968223
0,3,73.10131,72.868525,73.20939750000001,72.8930575,0.3923985022508989,0.19223908504450762
0,4,72.79228499999999,72.63524,72.79365625,72.66559249999999,0.153177573745106,0.15837196711776355
0,5,72.62631999999999,72.445875,72.59846999999999,72.4781775,0.17556347534438613,0.15241175616975425
0,6,72.356325,72.318615,72.411255,72.36242999999999,0.1931224709866778,0.07947757451004678
0,7,72.16225,72.00637499999999,72.21724375,72.0353425,0.16548973985850965,0.19367902743650675
0,8,72.12376499999999,71.71329,72.08333625,71.7589375,0.23879695679266405,0.09613085882665293
0,9,71.73384999999999,71.48072,71.7170375,71.519935,0.26861296826242154,0.13879497712453373
1,0,84.324395,80.182005,88.17026874999999,80.1439175,12.534758623383459,0.2240920598074579
1,1,75.437355,75.20468,75.6094975,75.14918499999999,2.1169708605088897,0.17271614870937718
1,2,73.528835,73.77492,73.6378675,73.71083999999999,0.8608797512247283,0.1315988892430273
1,3,73.12823,72.93916999999999,73.12701375,72.91737499999999,0.38180499050357675,0.1082457506094365
1,4,72.77211,72.72028,72.7885225,72.71077,0.24437739399082956,0.10925885936618852
1,5,72.47977,72.365285,72.57447625,72.39613749999998,0.26278930761817265,0.11811207418697824
1,6,72.28099499999999,72.07358500000001,72.31780625,72.1586925,0.1610899634472506,0.15130533588987966
1,7,72.02731,71.897975,72.07779124999999,71.9856525,0.18955184630052707,0.17743794343022753
1,8,71.83424,71.62546,71.86146375000001,71.715355,0.12369891702612745,0.16459550563426573
1,9,71.57559,71.598945,71.6288475,71.621825,0.1505779872483007,0.13314127618811647
2,0,96.880885,85.37795,94.39426375,85.3764525,15.878037052585357,0.2128013088981136
2,1,96.66116,94.76366,94.80929625,94.7599725,4.074633257766695,0.12219103677745748
2,2,82.789385,84.84873,83.37306375,84.96921499999999,7.376601427188434,0.9408641918071924
2,3,78.15317999999999,77.943795,77.79525000000001,77.949375,3.1526991623607223,0.22350890390541361
2,4,75.284395,73.05238,75.34944999999999,73.10019,1.5944195601769924,0.10852705745573193
2,5,74.03291,73.04566,74.0891175,73.09496250000001,0.8656121276985124,0.1200447617297389
2,6,73.509165,73.84591,73.4878325,73.836525,0.348200737282033,0.1269977081486072
2,7,73.12322,73.059785,73.2519675,73.112945,0.3117139260102943,0.1497645673215125
2,8,73.005205,72.79191,73.00510125,72.83622,0.14942946274392413,0.08802578343871606
2,9,72.84743499999999,72.857105,72.88979875,72.83177500000001,0.14544235528530736,0.05299037011571044
3,0,91.65207000000001,86.293415,90.5407975,86.3499975,11.997001863399817,0.17664332033436436
3,1,77.74792,75.23593,78.65901,75.26492499999999,4.6042139462426155,0.16133701520419613
3,2,75.753125,73.60970499999999,75.49500875,73.5656075,1.4721336226327892,0.23194521135119728
3,3,73.761635,74.17251,73.714435,74.08547,0.5351589629960438,0.29381024599220884
3,4,73.26172,72.84296499999999,73.2423425,72.8636425,0.2984650080725522,0.15115463842949128
3,5,73.02717000000001,72.69406000000001,72.98719625,72.716905,0.24402354737491497,0.12006270143138043
3,6,72.724995,72.556635,72.74922624999999,72.58957,0.15898228517177043,0.13484653629218643
3,7,72.535755,72.419465,72.56695500000001,72.45295,0.15187737553697903,0.13730479361624967
3,8,72.367455,72.28161,72.39181375,72.3036475,0.1612366726226937,0.12462720918302932
3,9,72.15100000000001,72.150205,72.2124825,72.164345,0.1393909834557094,0.12118013667676948
4,0,96.814325,73.152385,94.10698875,73.17387249999999,11.049585808828354,0.1118383036743256
4,1,79.505465,73.110465,78.92675750000001,73.13786,3.493304787753816,0.12958290068523606
4,2,74.602665,75.44190499999999,74.93918375,75.4922375,1.7482077933339177,0.18303582127209567
4,3,73.897395,73.530105,74.13965250000001,73.4850325,0.9108139352215402,0.22016298909841636
4,4,73.20827499999999,73.01923500000001,73.30504624999999,73.033,0.2472677821683152,0.14459430953533273
4,5,73.06919500000001,73.227925,73.087975,73.2196375,0.1573313327026733,0.10651261671158692
4,6,73.01273,72.840235,73.01162375,72.8676525,0.19069715879749757,0.11973437003947505
4,7,72.816765,72.81001,72.84662125,72.83144250000001,0.13122875098825817,0.13951529080624267
4,8,72.749965,72.712715,72.79020875,72.7374775,0.13547084865733153,0.11773059168606008
4,9,72.68282500000001,72.63158,72.71042750000001,72.6620275,0.11951445202882446,0.1261519519022595
