fold,epoch,train_loss_median,val_loss_median,train_loss_mean,val_loss_mean,train_loss_std,val_loss_std
0,0,81.29024,92.856885,82.35138865416667,92.29641523333335,19.050941767442907,16.620865682648525
0,1,77.04883000000001,74.31790000000001,77.45737016249998,74.13427860000002,19.897160297142584,18.270283575409984
0,2,75.29002,74.66014,76.40034174583333,75.09013870833334,19.974713633251277,18.948514635299794
0,3,74.344175,72.781225,75.43822469999999,73.89908551666667,19.41123937940638,19.994128760880383
0,4,73.953445,75.34228999999999,74.64549414583333,77.58274929999999,19.211760458787744,22.54299401463156
0,5,73.4558,71.904845,74.5296775875,73.07887369999999,19.270070573395444,19.15843022516621
0,6,73.359885,75.24788000000001,74.43509357916666,76.54014186666666,19.327141170020443,21.238317441627096
0,7,73.701055,73.498715,74.38375835416666,74.35659620833333,19.266844178919673,18.03627672978379
0,8,73.519915,74.92495500000001,74.25813655,75.63157531666667,18.895660437539135,20.632996215925335
0,9,73.37158500000001,72.68337,74.02049773333333,74.00052653333333,18.91477152500242,20.399788752862605
1,0,76.536765,71.096875,79.02711102083335,73.50292394166667,21.36455831357253,19.355534442754514
1,1,72.753855,73.11683,74.83649557500001,74.34499799166666,19.879970201903973,18.470125579341712
1,2,73.10850500000001,73.02429000000001,74.7696717375,74.702517525,19.725215036152623,18.720527939141245
1,3,71.96185,70.839995,73.78839463333333,72.5854183,19.550865116527863,20.139021368388942
1,4,71.51649,69.732185,73.44502789583333,71.32116605,19.606075390079464,18.66860263162126
1,5,71.51266000000001,70.1445,73.45815264583332,71.57611287499999,19.761364605743033,18.01404546685623
1,6,71.411295,71.709535,73.30122388333334,73.2773926,19.30474951736323,20.386827719274823
1,7,71.41517999999999,74.19164,73.175777225,75.3122187,19.186231769681708,19.726065808551624
1,8,72.01951,70.63412,73.50023576666666,72.12795692499999,19.223986743148018,17.736279103520104
1,9,71.57322,70.41852,73.17565697083333,72.472093025,19.48674972374789,20.585578826204866
2,0,83.072785,86.027335,84.28108104166665,87.89883554166666,19.525485336932956,16.416863978701112
2,1,77.348585,74.681675,78.6946351125,75.35538107500001,19.204108533955594,17.92111008903858
2,2,75.41322500000001,77.8665,76.21666270833335,78.50080525833333,19.22831380596138,15.604670685332946
2,3,74.47063,78.073875,75.42256429166666,78.19795353333332,18.941068473224348,16.053799322881506
2,4,74.489225,72.79738,75.26584284166667,74.04230774166666,18.822718664547242,18.39962053031506
2,5,74.08711500000001,72.771335,75.199565,73.86887733333334,19.490298437779625,18.35464307500119
2,6,73.427195,73.16315499999999,74.47700045416667,73.66005930833333,19.27922453827636,17.665323495826854
2,7,73.40814499999999,71.73005,74.5271264375,72.60159440833334,19.02392179704568,18.742840645082143
2,8,72.914575,71.639605,73.9010848,73.01613290833333,18.643959970899758,18.00486746520234
2,9,73.62738,72.46048,74.28838807083334,73.44779123333332,18.626064446973867,19.217088948646495
3,0,81.13431499999999,76.890645,82.515346325,78.06962591666668,19.35650765239606,18.797453351745737
3,1,76.836335,75.458015,77.443681475,76.00688559166666,20.094717855233533,21.53062691704011
3,2,75.110225,75.539155,75.87970545416667,76.52314654166668,19.918923847931033,19.823938202521134
3,3,74.584235,72.08526499999999,75.16629876249999,72.51547696666665,19.36808590566506,18.856639618307764
3,4,74.44129000000001,73.65772,74.7500498125,73.56112573333333,19.423689787550444,19.826515433648503
3,5,74.11493,72.91512499999999,74.40051106666665,73.51988975833333,19.38431198175107,19.994556756950306
3,6,73.68627000000001,71.697365,74.09736703333333,72.733348175,19.24805970802489,19.920958105455597
3,7,73.75488999999999,73.583275,74.31653685833334,73.32754225833334,19.244751787877174,18.411988174299776
3,8,73.334225,75.586545,73.8633101875,75.15936679166667,18.996635227792684,17.8367138737194
3,9,73.113385,74.68828500000001,73.54329991249999,74.44655509166667,19.19905513934335,17.847094737241623
4,0,80.83267000000001,76.250655,82.646825675,77.7596175,20.07014614293914,17.94306818768288
4,1,75.294715,75.67061000000001,77.1688397125,77.19380335,19.65367792665288,20.69802615228925
4,2,73.800525,74.13066,76.04773871666667,76.10235255833334,19.667367596314946,20.327224831144065
4,3,73.82932500000001,75.640105,75.99833661666666,76.419053225,19.548244485651786,18.859414649548086
4,4,74.218515,81.46790999999999,76.03361366666667,82.05224539166666,19.41279934008266,21.376055556918992
4,5,74.753875,76.62779499999999,76.0474376625,77.44362278333334,19.424251050596244,17.190097461037688
4,6,73.852555,86.15715,75.42616315833334,89.431392725,19.15384615031633,23.257813706795996
4,7,73.760115,75.55145999999999,75.72425304166666,76.44810721666666,19.01778922212592,18.733454366735195
4,8,74.09319500000001,75.56441000000001,75.527824225,76.07011794166667,19.05291559020648,17.013626833387335
4,9,73.47322,73.473185,75.16525534583334,74.58712074166665,19.014832667221434,16.669578878776374
