fold,epoch,train_loss_median,val_loss_median,train_loss_mean,val_loss_mean,train_loss_std,val_loss_std
0,0,80.13963,76.0688,80.15449142916667,75.52245555000002,18.28710089474165,16.472003525710118
0,1,76.67490000000001,73.97899000000001,76.65239952291668,74.0020349375,17.94337023541315,16.769581483887432
0,2,75.53932,74.26666,75.54824386458334,73.58617669166667,17.53260690807717,16.31907307993112
0,3,75.17158,76.74465000000001,75.13087947083334,75.60438859583333,17.52115540918345,15.69055743901825
0,4,74.740725,74.994995,74.74309550000001,75.90291861666667,17.50268441997916,19.465954372630456
0,5,74.75439,72.145565,74.64648018333334,72.52049395833333,17.496289798163513,17.2392827145802
0,6,74.175925,76.19930500000001,74.26565220833334,75.14230058333334,17.322928510281564,16.046922169878854
0,7,73.85329999999999,72.55332,74.04336139791667,72.66274271666667,17.310946195712777,16.986253981243944
0,8,74.087815,75.957685,73.97730675624999,76.74053014166668,17.448830766238604,19.23660022133153
0,9,73.80601999999999,80.11811,73.80388805208332,78.31719212500002,17.290556623452705,15.404133071982884
1,0,82.398345,83.20102,83.20179881875,84.20652716666666,17.923767194936133,15.55500250610876
1,1,82.73932500000001,85.022925,84.65714023749999,86.02121264583333,17.02075660251352,16.347272891537692
1,2,82.76277,80.91773,84.37948951875,82.94882595416667,17.033157047050246,17.655920548830853
1,3,82.492805,82.54196,84.2028749125,83.48941100416666,17.125989742775403,16.035501936540786
1,4,82.217705,81.14797,84.10301875,83.02290439166667,16.98687262143011,18.082856400248364
1,5,81.96029,81.20459,83.90922269166667,82.86149367499999,17.125645745790123,16.417669422628894
1,6,81.71697499999999,84.80811,83.70957003125001,86.78295739999999,17.160247591510036,18.669968411068773
1,7,81.71705499999999,82.548145,83.73339330208333,84.43872679583333,17.150645895566633,18.301792243803224
1,8,81.657755,81.17342,83.71976088958334,83.10741700833333,17.162832154115403,16.14137530827742
1,9,81.45119500000001,82.105775,83.53508374791667,82.96584865416666,17.05787762822608,16.9781645670508
2,0,80.943645,81.25546,81.12323569583333,81.82964848750001,18.96774167836914,21.117940009358453
2,1,77.8717,77.77729,77.68081014166665,76.54989930833334,18.3392188737754,17.067173052785527
2,2,76.748575,83.160865,76.53456004166668,82.465626275,18.161645550945,17.19493376150165
2,3,76.05046999999999,75.71834,75.7750939125,75.41892895833334,17.944295555399336,16.423528632186674
2,4,75.73646,73.600465,75.352229275,73.36266105416667,17.73739697410472,17.651566886235727
2,5,75.02129500000001,75.291155,75.01273689374999,74.75367575416666,17.76944304905386,17.171219779184007
2,6,75.141955,75.024715,75.19114496458334,74.37114272916665,17.822556739341888,16.318747255351504
2,7,74.84361,73.40628000000001,74.76925514375,73.8920007625,17.6023829727941,18.87421247786984
2,8,74.503975,75.26655500000001,74.38653843541665,75.53035841666666,17.501025354175354,19.53834039852288
2,9,74.646475,74.73624000000001,74.61265384583334,74.6736955125,17.615919523201253,18.78088813205224
3,0,80.687895,78.066135,81.00309647916667,78.87740571666667,19.92226984441159,20.54486625369264
3,1,77.31174999999999,75.750565,77.16558573333333,76.08469266666667,19.139765426438974,20.004656906840886
3,2,76.24562,75.6901,76.08331255,75.24268977916667,18.85195179592279,18.581911079992967
3,3,75.904005,76.23177000000001,75.73255720833333,75.30590602083333,18.700013466961344,17.379426452685586
3,4,75.4231,74.971495,75.20525467083334,75.90524091666666,18.53868531203779,20.443139167159515
3,5,75.239105,73.325315,75.29111974791667,73.5115024875,18.652819496795406,18.11343113594561
3,6,75.48482,73.55845,75.27690752708334,73.80935745833334,18.726189448011528,19.24655452396765
3,7,75.11802,73.62623500000001,74.84715052708333,73.6164964875,18.488172853720602,18.051569822120094
3,8,75.204605,73.96726000000001,74.98142876666667,73.63399387083334,18.53807716191681,18.368476018481193
3,9,74.806465,73.42089,74.86227217291666,73.23207460416667,18.437777655085227,17.853578475758418
4,0,79.97067,75.84474499999999,80.03033919999999,75.07537009583332,18.587086266042615,16.866267983461785
4,1,77.14937499999999,77.72783,76.86672671458334,76.50401102916668,17.933287107270033,15.940927519034734
4,2,76.556865,75.76382000000001,76.24498685208333,74.96940580833335,17.73520933632122,16.348702869661626
4,3,76.149865,76.224815,75.56831285833333,75.03746427499999,17.509664410564,16.582264025595986
4,4,75.42760999999999,76.67836,74.95090888541667,77.62934274999999,17.38078920903181,20.763661135877502
4,5,75.408975,74.726415,74.79444982083332,74.33610727916667,17.403907732888342,16.697469671462216
4,6,75.44026500000001,73.85072500000001,74.81823163749999,73.92144645,17.368778600165747,18.313173063276917
4,7,75.060655,74.112965,74.37267694375,73.3814786625,17.253907239842857,16.226103269244586
4,8,74.84916,73.70927,74.24963930208332,73.28482637083334,17.322987155577792,16.899253354866577
4,9,74.7265,78.65886499999999,74.12537793541667,77.30496167916667,17.178077810491757,16.132112046794745
