fold,epoch,train_loss_median,val_loss_median,train_loss_mean,val_loss_mean,train_loss_std,val_loss_std
0,0,72.66054,66.76396,75.0505788112745,68.34722419117647,21.050295957569727,16.42376960806892
0,1,65.19147000000001,65.44870499999999,67.49569100490196,69.45412519607844,18.241729860935557,20.700676981481056
0,2,64.79209499999999,74.76932,67.7170350490196,74.51061526960784,17.788107043518252,14.634471180776666
0,3,63.61317,62.540099999999995,66.08741539215687,65.00991375,17.18853488375635,17.231025979995966
0,4,63.76251499999999,65.73003,65.8011749877451,68.66522703431373,17.290272864289026,18.717794812608812
0,5,65.49169,62.916160000000005,68.45118329656863,65.43339389705882,18.893439844889624,17.311513364217344
0,6,64.328105,62.53006499999999,66.05571263480392,65.26513784313725,16.821231977692154,18.16211648674011
0,7,63.20831,62.28863,65.52122530637254,64.33814754901961,17.021802014616256,16.872588340546056
0,8,64.052765,61.700135,66.04810889705882,64.1788500735294,17.536641053831627,18.441030577984506
0,9,63.395615,62.807835,65.7268481372549,65.1023675490196,16.916252305637723,15.498400689775975
1,0,74.98541499999999,63.80952,77.45444524509803,66.80414161764706,21.39843039947043,19.977894116101602
1,1,65.89309,67.35923,68.15499850490195,68.32173318627451,19.030990919474117,15.551843613445556
1,2,64.725975,67.15369,66.92507704656863,69.17516823529411,18.0624056564148,20.687392960117876
1,3,64.049925,61.58834,66.93279225490195,64.87255720588234,19.070353249554238,17.803248858608207
1,4,63.568725,65.04138,66.66270050245099,67.09237348039215,18.606346555458067,17.02404106563924
1,5,62.92755,63.91801,65.87158986519607,66.78808110294118,17.905926831458864,19.856576526617527
1,6,62.993165000000005,64.30472499999999,66.27206995098038,66.78310218137254,18.24665585484574,18.876243712823577
1,7,75.66303500000001,79.463325,77.09246511029413,79.98167240196078,24.47483586070103,17.399802987686247
1,8,78.19456500000001,75.93435,78.53754292892157,77.0041800490196,18.762298897632732,19.07215644189467
1,9,75.98173,77.627315,76.35958901960784,78.68294453431373,18.468755218936487,18.775491469497418
2,0,107.325805,103.62991500000001,106.26201063725489,102.26233026960784,24.908417298010246,23.450988505745666
2,1,99.895775,96.38205500000001,98.94322363970589,95.9926387254902,22.77275798548066,21.799566571306187
2,2,93.67068499999999,91.22376,93.68949149509804,91.6902299264706,21.021428224827527,20.0747853737225
2,3,89.494155,87.71583,90.21894569852941,88.97369786764705,19.25388644759001,18.467865864070106
2,4,87.15096,86.652365,88.1593068259804,87.4850594117647,17.76170308329572,17.152545691852847
2,5,86.153945,85.53148,87.10010873774509,86.80615605392157,16.681741411277272,16.20525481208041
2,6,85.18462,84.99959000000001,86.65756920343138,86.55403666666666,15.875218201011542,15.581183430503922
2,7,84.93653,84.8926,86.51142737745097,86.48641909313726,15.38316341857366,15.195160018285891
2,8,84.96924,84.94439,86.48136015931372,86.48181362745099,15.094647779505497,14.981276613021315
2,9,84.965745,85.0084,86.49039839460784,86.48796610294117,14.909143433635043,14.886327071796776
3,0,107.83995,104.08346,107.27317036764705,103.14265235294118,27.021618665301272,25.51028660153164
3,1,100.518905,97.265475,99.83594841911766,96.9209911764706,24.808264147363186,23.75279129797325
3,2,93.991785,91.746185,94.5794592892157,92.55938909313726,22.898649340210522,21.88489918653845
3,3,90.007825,88.405785,91.06264879901963,89.8236556372549,21.07094958198844,20.16560067868211
3,4,87.48836,87.04113,88.96795376225491,88.29556377450982,19.474299564610757,18.73870737667565
3,5,86.49756,85.87742,87.89403246323528,87.57720306372548,18.136691198200918,17.6800461885242
3,6,85.36376999999999,84.904275,87.41074205882354,87.29948409313725,17.303067570489777,16.941486561378845
3,7,84.90281,84.779595,87.26084022058825,87.23281034313725,16.711675445618738,16.52109376408915
3,8,84.92374000000001,84.99756500000001,87.22794049019608,87.22848747549021,16.389227071139647,16.260299844144043
3,9,85.03239500000001,85.03279,87.24214762254901,87.23779406862747,16.15440547890307,16.130051955348268
4,0,108.23548500000001,103.701205,107.616116875,103.48469973039217,25.736673614760743,25.027024915971456
4,1,99.41748000000001,96.36950999999999,100.13060073529412,97.13426752450981,24.221646805269366,23.348190137042586
4,2,93.85648499999999,91.370985,94.78284787990196,92.74670649509804,22.570639098718566,21.60017730817903
4,3,89.08493,87.997885,91.22171297794117,89.94039495098039,20.77635289814073,19.969576108097513
4,4,86.99208999999999,86.218455,89.05832397058825,88.37059541666666,19.315815544148222,18.617049553376738
4,5,85.51046500000001,85.33986,87.9592287622549,87.6504968872549,18.104128761334714,17.646055839342488
4,6,84.95274,84.78266500000001,87.47967408088236,87.36187252450979,17.281405212714933,16.96416184958368
4,7,84.811295,84.8609,87.32054156862746,87.28442036764707,16.72895997658973,16.556099804109152
4,8,84.91324499999999,85.02911,87.27939583333334,87.2756188480392,16.437173629573063,16.32279516913519
4,9,85.098435,85.140785,87.28146164215686,87.28309147058822,16.249054575148538,16.189376227026237
