fold,epoch,train_loss_median,val_loss_median,train_loss_mean,val_loss_mean,train_loss_std,val_loss_std
0,0,100.788355,77.64298,97.07531557692307,84.92552307692307,15.424769107511466,10.761987622078522
0,1,89.291735,76.85582500000001,87.59197307692307,83.18579173076924,12.524561309334818,9.6098413704479
0,2,75.379125,73.88683,80.1633701923077,79.3180223076923,10.28193546945966,9.497550903429833
0,3,75.19670500000001,75.56991,79.06415076923078,78.81703634615384,9.33115541924221,9.711347728320408
0,4,74.84456,73.60267,78.12895499999999,77.05949961538461,10.234749104797999,9.874683453151212
0,5,75.835695,74.844315,78.7727773076923,76.38987,10.138173665968585,10.202138464655713
0,6,74.725275,75.56928500000001,78.12300961538462,75.28720884615385,11.217578309903228,11.064794683790785
0,7,75.1522,72.024,76.77529692307692,74.887095,11.570403934683714,10.123475547187244
0,8,75.65269,73.28678500000001,75.6121351923077,75.33673038461538,10.987131089333818,11.024472229281015
0,9,74.84407,72.66701,76.21124134615384,74.06067423076924,11.081439619844426,10.061622031534812
1,0,101.733165,75.93685500000001,98.19632269230769,83.26830442307693,16.543387177247812,10.09200803872176
1,1,76.04655500000001,78.06278,80.45399846153848,79.44124403846155,10.632733467075477,9.002975080795037
1,2,76.41381000000001,80.36937499999999,78.4260275,82.86563288461538,9.878802025664866,8.079682393750515
1,3,71.865045,69.02866,76.46907326923078,73.9794801923077,10.591874188958709,9.04582858210676
1,4,73.84293,66.89981,76.12565269230768,72.73691480769232,10.4869108500832,9.339848871877402
1,5,75.37862,68.45799,75.59918096153847,70.47652884615385,9.45592989604819,9.41188200277338
1,6,66.302585,71.650055,69.8117651923077,69.9970975,9.264240278424488,8.80645631464471
1,7,68.02404,64.295065,69.60882596153846,67.70493884615385,10.089320004452016,9.30813319002809
1,8,67.73628500000001,66.190735,69.36173576923078,67.84520846153845,10.15679511054192,9.306712690170382
1,9,66.955255,63.88789,69.09488442307692,66.57754423076922,8.95398156499417,8.326694305779535
2,0,104.40002,82.76374,101.95338749999998,88.25403000000003,14.192973500939292,9.848962787380788
2,1,84.29674,76.57227,85.01844480769233,79.69434230769231,13.290217199359821,9.092315760075525
2,2,75.58171,82.91475,79.61631365384616,83.62140923076923,9.827337635087726,9.241616434616846
2,3,72.428195,71.70634000000001,77.79632730769232,76.26879249999999,9.442985865180795,9.467101815558824
2,4,73.132665,69.820865,77.01233923076924,75.27410942307691,9.424538156794547,9.476296449316298
2,5,71.66467,79.29753,75.77229211538462,78.59039038461538,9.05984553777299,8.669880263826503
2,6,71.397345,66.264315,74.10761980769232,72.82519519230769,9.173020332226688,9.733712118267208
2,7,70.22784,66.63506000000001,74.65274000000001,70.98043942307693,10.842442399109693,9.484869795813147
2,8,73.03553,73.84891,73.66526057692309,76.08690769230769,10.357696000055004,9.557751861395348
2,9,74.579925,75.30487500000001,73.60757307692307,77.79330961538462,10.316617919041988,8.01084729167486
3,0,89.04205999999999,74.51795,86.77654403846151,79.37582269230771,9.838949574579997,9.165588872439828
3,1,74.10137,71.05054999999999,79.0657751923077,77.87422576923078,9.589082722480148,10.20529386204068
3,2,75.46925,79.261,78.19757615384616,80.13428461538462,9.73762347187032,9.225704608283412
3,3,74.019705,70.56341,76.00848730769229,74.19365903846153,10.224246025680275,9.754870403456511
3,4,75.348685,71.94403,76.92023057692307,73.56574134615386,10.67044817993592,9.515156938755666
3,5,73.75276,71.69656499999999,74.62840307692308,75.80838923076924,10.124787333253465,9.855651934358594
3,6,73.46604,95.64994,76.42773173076922,95.78229653846151,13.681007152166314,6.756443941305187
3,7,79.954775,79.59269499999999,79.75701884615385,79.84185442307692,12.25014740309034,9.222702247749302
3,8,74.984295,68.696065,75.9540771153846,72.76099692307693,9.663611647880083,9.40273798843342
3,9,75.28417,69.706065,75.73160942307693,72.29227615384616,10.528791958614907,9.426090499670858
4,0,105.43358,76.24623500000001,104.03274480769231,81.49773326923076,21.766494730011917,9.641239753928218
4,1,73.73543,73.52158,79.87148634615384,79.44689673076923,9.193547048040111,9.06889658744651
4,2,73.602,73.62754,79.44759673076922,79.61238980769232,9.146367614340491,8.943532579076454
4,3,73.477295,73.39183,79.36476653846154,79.31817019230768,9.216026651259352,9.144930906236125
4,4,73.41319999999999,73.36571,79.31550730769231,79.22397846153847,9.249742260410061,9.305894654683081
4,5,73.66281000000001,73.45565,79.38733153846154,79.46060846153844,9.25609697562086,8.978018079591864
4,6,73.454805,73.41771,79.4442396153846,79.22659884615385,9.330778610253141,9.478615267016686
4,7,73.25849,73.15229,79.26880557692306,79.05950807692308,9.272276271528147,9.336965221352722
4,8,73.17326,73.12898,79.17571423076923,79.02163538461538,9.287776542950324,9.420258232823896
4,9,73.117385,73.0244,79.0822403846154,78.95345365384614,9.290188052560111,9.399121487775625
